time,machine_id,cpu_util,anomaly,lag_1
2017-10-10 00:40:00,m16,55.638333333,0,47.94
2017-10-10 00:50:00,m16,42.506666667,0,55.638333333
2017-10-10 01:00:00,m16,62.5,0,42.506666667
2017-10-10 01:10:00,m16,63.67,0,62.5
2017-10-10 01:20:00,m16,62.791666667,0,63.67
2017-10-10 01:30:00,m16,60.5,0,62.791666667
2017-10-10 01:40:00,m16,53.09,0,60.5
2017-10-10 01:50:00,m16,48.185,0,53.09
2017-10-10 02:00:00,m16,54.125,0,48.185
2017-10-10 02:10:00,m16,44.965,0,54.125
2017-10-10 02:20:00,m16,49.933333333,0,44.965
2017-10-10 02:30:00,m16,48.48,0,49.933333333
2017-10-10 02:40:00,m16,41.366666667,0,48.48
2017-10-10 02:50:00,m16,49.1,0,41.366666667
2017-10-10 03:00:00,m16,61.206666667,1,49.1
2017-10-10 03:10:00,m16,61.87,1,61.206666667
2017-10-10 03:20:00,m16,52.261666667,0,61.87
2017-10-10 03:30:00,m16,47.466666667,0,52.261666667
2017-10-10 03:40:00,m16,48.405,0,47.466666667
2017-10-10 03:50:00,m16,56.75,0,48.405
2017-10-10 04:00:00,m16,62.958333333,0,56.75
2017-10-10 04:10:00,m16,56.066666667,0,62.958333333
2017-10-10 04:20:00,m16,60.46,0,56.066666667
2017-10-10 04:30:00,m16,58.491666667,0,60.46
2017-10-10 04:40:00,m16,57.633333333,0,58.491666667
2017-10-10 04:50:00,m16,54.18,0,57.633333333
2017-10-10 05:00:00,m16,34.9,0,54.18
2017-10-10 05:10:00,m16,32.72,0,34.9
2017-10-10 05:20:00,m16,32.44,0,32.72
2017-10-10 05:30:00,m16,53.686666667,0,32.44
2017-10-10 05:40:00,m16,52.958333333,0,53.686666667
2017-10-10 05:50:00,m16,53.02,0,52.958333333
2017-10-10 06:00:00,m16,56.78,0,53.02
2017-10-10 06:10:00,m16,58.083333333,0,56.78
2017-10-10 06:20:00,m16,42.391666667,0,58.083333333
2017-10-10 06:30:00,m16,47.02,0,42.391666667
2017-10-10 06:40:00,m16,57.211666667,0,47.02
2017-10-10 06:50:00,m16,53.4,0,57.211666667
2017-10-10 07:00:00,m16,53.105,0,53.4
2017-10-10 07:10:00,m16,53.47,0,53.105
2017-10-10 07:20:00,m16,42.94,0,53.47
2017-10-10 07:30:00,m16,53.1,0,42.94
2017-10-10 07:40:00,m16,40.685,0,53.1
2017-10-10 07:50:00,m16,40.08,0,40.685
2017-10-10 08:00:00,m16,40.74,0,40.08
2017-10-10 08:10:00,m16,40.056666667,0,40.74
2017-10-10 08:20:00,m16,39.66,0,40.056666667
2017-10-10 08:30:00,m16,46.5,0,39.66
2017-10-10 08:40:00,m16,47.5,0,46.5
2017-10-10 08:50:00,m16,42.813333333,0,47.5
2017-10-10 09:00:00,m16,54.0,0,42.813333333
2017-10-10 09:10:00,m16,53.506666667,0,54.0
2017-10-10 09:20:00,m16,53.406666667,0,53.506666667
2017-10-10 09:30:00,m16,53.053333333,0,53.406666667
2017-10-10 09:40:00,m16,53.65,0,53.053333333
2017-10-10 09:50:00,m16,53.3,0,53.65
2017-10-10 10:00:00,m16,53.733333333,0,53.3
2017-10-10 10:10:00,m16,38.633333333,0,53.733333333
2017-10-10 10:20:00,m16,45.683333333,0,38.633333333
2017-10-10 10:30:00,m16,47.016666667,0,45.683333333
2017-10-10 10:40:00,m16,44.475,0,47.016666667
2017-10-10 10:50:00,m16,40.966666667,0,44.475
2017-10-10 11:00:00,m16,42.83,0,40.966666667
2017-10-10 11:10:00,m16,53.141666667,0,42.83
2017-10-10 11:20:00,m16,53.048333333,0,53.141666667
2017-10-10 11:30:00,m16,39.45,0,53.048333333
2017-10-10 11:40:00,m16,53.14,0,39.45
2017-10-10 11:50:00,m16,53.145,1,53.14
2017-10-10 12:00:00,m16,39.21,0,53.145
2017-10-10 12:10:00,m16,33.318333333,0,39.21
2017-10-10 12:20:00,m16,38.386666667,0,33.318333333
2017-10-10 12:30:00,m16,39.4,0,38.386666667
2017-10-10 12:40:00,m16,39.008333333,0,39.4
2017-10-10 12:50:00,m16,38.193333333,0,39.008333333
2017-10-10 13:00:00,m16,50.780833333,1,38.193333333
2017-10-10 13:10:00,m16,37.6,0,50.780833333
2017-10-10 13:20:00,m16,52.65,1,37.6
2017-10-10 13:30:00,m16,38.73,0,52.65
2017-10-10 13:40:00,m16,38.013333333,0,38.73
2017-10-10 13:50:00,m16,33.383333333,0,38.013333333
2017-10-10 14:00:00,m16,50.72,0,33.383333333
2017-10-10 14:10:00,m16,50.0,0,50.72
2017-10-10 14:20:00,m16,49.56,0,50.0
2017-10-10 14:30:00,m16,49.951666667,0,49.56
2017-10-10 14:40:00,m16,49.5,0,49.951666667
2017-10-10 14:50:00,m16,50.48,0,49.5
2017-10-10 15:00:00,m16,50.56,0,50.48
2017-10-10 15:10:00,m16,50.64,0,50.56
2017-10-10 15:20:00,m16,50.4,0,50.64
2017-10-10 15:30:00,m16,33.846666667,0,50.4
2017-10-10 15:40:00,m16,50.63,0,33.846666667
2017-10-10 15:50:00,m16,50.543333333,0,50.63
2017-10-10 16:00:00,m16,50.046666667,0,50.543333333
2017-10-10 16:10:00,m16,50.8,0,50.046666667
2017-10-10 16:20:00,m16,51.2,0,50.8
2017-10-10 16:30:00,m16,33.693333333,0,51.2
2017-10-10 16:40:00,m16,34.69,0,33.693333333
2017-10-10 16:50:00,m16,36.48,0,34.69
2017-10-10 17:00:00,m16,36.406666667,0,36.48
2017-10-10 17:10:00,m16,46.11,0,36.406666667
2017-10-10 17:20:00,m16,34.581666667,0,46.11
2017-10-10 17:30:00,m16,33.958333333,0,34.581666667
2017-10-10 17:40:00,m16,33.633333333,0,33.958333333
2017-10-10 17:50:00,m16,50.31,0,33.633333333
2017-10-10 18:00:00,m16,50.6,0,50.31
2017-10-10 18:10:00,m16,47.013333333,0,50.6
2017-10-10 18:20:00,m16,50.2,0,47.013333333
2017-10-10 18:30:00,m16,50.3,0,50.2
2017-10-10 18:40:00,m16,35.36,0,50.3
2017-10-10 18:50:00,m16,33.873333333,0,35.36
2017-10-10 19:00:00,m16,32.966666667,0,33.873333333
2017-10-10 19:10:00,m16,41.655,0,32.966666667
2017-10-10 19:20:00,m16,46.715,0,41.655
2017-10-10 19:30:00,m16,45.076666667,0,46.715
2017-10-10 19:40:00,m16,53.44,0,45.076666667
2017-10-10 19:50:00,m16,53.3,0,53.44
2017-10-10 20:00:00,m16,51.255,0,53.3
2017-10-10 20:10:00,m16,45.6,0,51.255
2017-10-10 20:20:00,m16,50.141666667,0,45.6
2017-10-10 20:30:00,m16,50.77,0,50.141666667
2017-10-10 20:40:00,m16,49.19,0,50.77
2017-10-10 20:50:00,m16,49.306666667,0,49.19
2017-10-10 21:00:00,m16,50.256666667,0,49.306666667
2017-10-10 21:10:00,m16,56.58,0,50.256666667
2017-10-10 21:20:00,m16,59.325,0,56.58
2017-10-10 21:30:00,m16,56.51,0,59.325
2017-10-10 21:40:00,m16,55.1275,0,56.51
2017-10-10 21:50:00,m16,58.7,0,55.1275
2017-10-10 22:00:00,m16,60.1,0,58.7
2017-10-10 22:10:00,m16,58.49,0,60.1
2017-10-10 22:20:00,m16,59.1,0,58.49
2017-10-10 22:30:00,m16,49.46,0,59.1
2017-10-10 22:40:00,m16,58.516666667,0,49.46
2017-10-10 22:50:00,m16,59.543333333,0,58.516666667
2017-10-10 23:00:00,m16,59.85,0,59.543333333
2017-10-10 23:10:00,m16,59.668333333,0,59.85
2017-10-10 23:20:00,m16,61.02,0,59.668333333
2017-10-10 23:30:00,m16,52.02,0,61.02
2017-10-10 23:40:00,m16,60.58,0,52.02
2017-10-10 23:50:00,m16,48.713333333,0,60.58
2017-10-11 00:00:00,m16,51.116666667,0,48.713333333
2017-10-11 00:10:00,m16,50.578333333,0,51.116666667
2017-10-11 00:20:00,m16,59.365,0,50.578333333
2017-10-11 00:30:00,m16,50.393333333,0,59.365
2017-10-11 00:40:00,m16,58.265,0,50.393333333
2017-10-11 00:50:00,m16,51.3,0,58.265
2017-10-11 01:00:00,m16,55.36,0,51.3
2017-10-11 01:10:00,m16,47.661666667,0,55.36
2017-10-11 01:20:00,m16,44.786666667,0,47.661666667
2017-10-11 01:30:00,m16,47.43,0,44.786666667
2017-10-11 01:40:00,m16,43.58,0,47.43
2017-10-11 01:50:00,m16,58.6,1,43.58
2017-10-11 02:00:00,m16,47.961666667,0,58.6
2017-10-11 02:10:00,m16,49.93,0,47.961666667
2017-10-11 02:20:00,m16,48.825,0,49.93
2017-10-11 02:30:00,m16,49.841666667,0,48.825
2017-10-11 02:40:00,m16,50.05,0,49.841666667
2017-10-11 02:50:00,m16,60.29,0,50.05
2017-10-11 03:00:00,m16,51.84,0,60.29
2017-10-11 03:10:00,m16,55.63,0,51.84
2017-10-11 03:20:00,m16,58.983333333,0,55.63
2017-10-11 03:30:00,m16,60.275,0,58.983333333
2017-10-11 03:40:00,m16,60.126666667,0,60.275
2017-10-11 03:50:00,m16,52.075,0,60.126666667
2017-10-11 04:00:00,m16,58.44,0,52.075
2017-10-11 04:10:00,m16,59.331666667,0,58.44
2017-10-11 04:20:00,m16,59.27,0,59.331666667
2017-10-11 04:30:00,m16,50.24,0,59.27
2017-10-11 04:40:00,m16,60.006666667,0,50.24
2017-10-11 04:50:00,m16,48.426666667,0,60.006666667
2017-10-11 05:00:00,m16,50.92,0,48.426666667
2017-10-11 05:10:00,m16,50.486666667,0,50.92
2017-10-11 05:20:00,m16,57.058333333,0,50.486666667
2017-10-11 05:30:00,m16,49.966666667,0,57.058333333
2017-10-11 05:40:00,m16,60.205,0,49.966666667
2017-10-11 05:50:00,m16,60.025,0,60.205
2017-10-11 06:00:00,m16,51.175,0,60.025
2017-10-11 06:10:00,m16,59.5,0,51.175
2017-10-11 06:20:00,m16,59.396666667,0,59.5
2017-10-11 06:30:00,m16,54.025,0,59.396666667
2017-10-11 06:40:00,m16,60.713333333,0,54.025
2017-10-11 06:50:00,m16,60.4,0,60.713333333
2017-10-11 07:00:00,m16,59.506666667,0,60.4
2017-10-11 07:10:00,m16,48.438333333,0,59.506666667
2017-10-11 07:20:00,m16,48.88,0,48.438333333
2017-10-11 07:30:00,m16,49.94,0,48.88
2017-10-11 07:40:00,m16,51.903333333,0,49.94
2017-10-11 07:50:00,m16,59.75,0,51.903333333
2017-10-11 08:00:00,m16,43.026666667,0,59.75
2017-10-11 08:10:00,m16,59.4,1,43.026666667
2017-10-11 08:20:00,m16,58.458333333,1,59.4
2017-10-11 08:30:00,m16,58.948333333,1,58.458333333
2017-10-11 08:40:00,m16,16.546666667,0,58.948333333
2017-10-11 08:50:00,m16,21.64,0,16.546666667
2017-10-11 09:00:00,m16,28.33,0,21.64
2017-10-11 09:10:00,m16,28.96,0,28.33
2017-10-11 09:20:00,m16,30.1,0,28.96
2017-10-11 09:30:00,m16,29.25,0,30.1
2017-10-11 09:40:00,m16,30.69,0,29.25
2017-10-11 09:50:00,m16,30.15,0,30.69
2017-10-11 10:00:00,m16,30.488333333,0,30.15
2017-10-11 10:10:00,m16,29.136666667,0,30.488333333
2017-10-11 10:20:00,m16,29.5,0,29.136666667
2017-10-11 10:30:00,m16,30.116666667,0,29.5
2017-10-11 10:40:00,m16,28.904166667,0,30.116666667
2017-10-11 10:50:00,m16,24.276666667,0,28.904166667
2017-10-11 11:00:00,m16,29.24,0,24.276666667
2017-10-11 11:10:00,m16,29.276666667,0,29.24
2017-10-11 11:20:00,m16,28.236666667,0,29.276666667
2017-10-11 11:30:00,m16,30.166666667,0,28.236666667
2017-10-11 11:40:00,m16,28.2,0,30.166666667
2017-10-11 11:50:00,m16,30.0,0,28.2
2017-10-11 12:00:00,m16,24.525,0,30.0
2017-10-11 12:10:00,m16,29.9,0,24.525
2017-10-11 12:20:00,m16,29.475,0,29.9
2017-10-11 12:30:00,m16,30.5,0,29.475
2017-10-11 12:40:00,m16,29.69,0,30.5
2017-10-11 12:50:00,m16,29.865,0,29.69
2017-10-11 13:00:00,m16,29.8,0,29.865
2017-10-11 13:10:00,m16,30.2,0,29.8
2017-10-11 13:20:00,m16,28.2,0,30.2
2017-10-11 13:30:00,m16,31.386666667,0,28.2
2017-10-11 13:40:00,m16,29.3,0,31.386666667
2017-10-11 13:50:00,m16,28.5,0,29.3
2017-10-11 14:00:00,m16,30.7,0,28.5
2017-10-11 14:10:00,m16,23.395,0,30.7
2017-10-11 14:20:00,m16,29.973333333,0,23.395
2017-10-11 14:30:00,m16,28.68,0,29.973333333
2017-10-11 14:40:00,m16,27.15,0,28.68
2017-10-11 14:50:00,m16,30.005,0,27.15
2017-10-11 15:00:00,m16,29.1,0,30.005
2017-10-11 15:10:00,m16,30.49,0,29.1
2017-10-11 15:20:00,m16,29.2,0,30.49
2017-10-11 15:30:00,m16,28.666666667,0,29.2
2017-10-11 15:40:00,m16,28.0,0,28.666666667
2017-10-11 15:50:00,m16,27.7,0,28.0
2017-10-11 16:00:00,m16,28.48,0,27.7
2017-10-11 16:10:00,m16,29.103333333,0,28.48
2017-10-11 16:20:00,m16,29.5,0,29.103333333
2017-10-11 16:30:00,m16,28.89,0,29.5
2017-10-11 16:40:00,m16,28.56,0,28.89
2017-10-11 16:50:00,m16,29.808333333,0,28.56
2017-10-11 17:00:00,m16,24.63,0,29.808333333
2017-10-11 17:10:00,m16,24.0,0,24.63
2017-10-11 17:20:00,m16,29.9,0,24.0
2017-10-11 17:30:00,m16,29.013333333,0,29.9
2017-10-11 17:40:00,m16,24.636666667,0,29.013333333
2017-10-11 17:50:00,m16,28.8,0,24.636666667
2017-10-11 18:00:00,m16,29.26,0,28.8
2017-10-11 18:10:00,m16,27.0,0,29.26
2017-10-11 18:20:00,m16,30.373333333,0,27.0
2017-10-11 18:30:00,m16,30.26,0,30.373333333
2017-10-11 18:40:00,m16,29.21,0,30.26
2017-10-11 18:50:00,m16,22.893333333,0,29.21
2017-10-11 19:00:00,m16,29.57,0,22.893333333
2017-10-11 19:10:00,m16,21.85,0,29.57
2017-10-11 19:20:00,m16,28.18,0,21.85
2017-10-11 19:30:00,m16,28.806666667,0,28.18
2017-10-11 19:40:00,m16,28.1,0,28.806666667
2017-10-11 19:50:00,m16,29.7,0,28.1
2017-10-11 20:00:00,m16,27.14,0,29.7
2017-10-11 20:10:00,m16,28.385,0,27.14
2017-10-11 20:20:00,m16,27.97,0,28.385
2017-10-11 20:30:00,m16,19.58,0,27.97
2017-10-11 20:40:00,m16,19.7,0,19.58
2017-10-11 20:50:00,m16,29.465,0,19.7
2017-10-11 21:00:00,m16,20.84,0,29.465
2017-10-11 21:10:00,m16,28.286666667,0,20.84
2017-10-11 21:20:00,m16,29.1,0,28.286666667
2017-10-11 21:30:00,m16,29.408333333,0,29.1
2017-10-11 21:40:00,m16,28.335,0,29.408333333
2017-10-11 21:50:00,m16,28.2,0,28.335
2017-10-11 22:00:00,m16,28.976666667,0,28.2
2017-10-11 22:10:00,m16,21.343333333,0,28.976666667
2017-10-11 22:20:00,m16,19.7,0,21.343333333
2017-10-11 22:30:00,m16,20.05,0,19.7
2017-10-11 22:40:00,m16,14.933333333,0,20.05
2017-10-11 22:50:00,m16,23.89,0,14.933333333
2017-10-11 23:00:00,m16,28.5,0,23.89
2017-10-11 23:10:00,m16,27.775,0,28.5
2017-10-11 23:20:00,m16,29.183333333,0,27.775
2017-10-11 23:30:00,m16,26.46,0,29.183333333
2017-10-11 23:40:00,m16,27.226666667,0,26.46
2017-10-11 23:50:00,m16,28.06,0,27.226666667
2017-10-12 00:00:00,m16,30.28,0,28.06
2017-10-12 00:10:00,m16,30.1,0,30.28
2017-10-12 00:20:00,m16,30.913333333,0,30.1
2017-10-12 00:30:00,m16,28.5,0,30.913333333
2017-10-12 00:40:00,m16,30.1,0,28.5
2017-10-12 00:50:00,m16,30.856666667,0,30.1
2017-10-12 01:00:00,m16,28.4,0,30.856666667
2017-10-12 01:10:00,m16,28.593333333,0,28.4
2017-10-12 01:20:00,m16,29.905,0,28.593333333
2017-10-12 01:30:00,m16,28.43,0,29.905
2017-10-12 01:40:00,m16,28.425,0,28.43
2017-10-12 01:50:00,m16,30.48,0,28.425
2017-10-12 02:00:00,m16,31.1,0,30.48
2017-10-12 02:10:00,m16,30.7,0,31.1
2017-10-12 02:20:00,m16,27.76,0,30.7
2017-10-12 02:30:00,m16,28.291666667,0,27.76
2017-10-12 02:40:00,m16,32.785,0,28.291666667
2017-10-12 02:50:00,m16,32.458333333,0,32.785
2017-10-12 03:00:00,m16,32.500833333,0,32.458333333
2017-10-12 03:10:00,m16,32.2,0,32.500833333
2017-10-12 03:20:00,m16,15.358333333,0,32.2
2017-10-12 03:30:00,m16,18.0,0,15.358333333
2017-10-12 03:40:00,m16,27.1,0,18.0
2017-10-12 03:50:00,m16,27.72,0,27.1
2017-10-12 04:00:00,m16,27.2,0,27.72
2017-10-12 04:10:00,m16,28.986666667,0,27.2
2017-10-12 04:20:00,m16,29.87,0,28.986666667
2017-10-12 04:30:00,m16,23.306666667,0,29.87
2017-10-12 04:40:00,m16,30.08,0,23.306666667
2017-10-12 04:50:00,m16,29.950833333,0,30.08
2017-10-12 05:00:00,m16,25.213333333,0,29.950833333
2017-10-12 05:10:00,m16,27.3,0,25.213333333
2017-10-12 05:20:00,m16,27.3,0,27.3
2017-10-12 05:30:00,m16,28.33,0,27.3
2017-10-12 05:40:00,m16,28.66,0,28.33
2017-10-12 05:50:00,m16,27.476666667,0,28.66
2017-10-12 06:00:00,m16,27.225,0,27.476666667
2017-10-12 06:10:00,m16,29.141666667,0,27.225
2017-10-12 06:20:00,m16,27.44,0,29.141666667
2017-10-12 06:30:00,m16,25.276666667,0,27.44
2017-10-12 06:40:00,m16,31.28,0,25.276666667
2017-10-12 06:50:00,m16,29.48,0,31.28
2017-10-12 07:00:00,m16,23.9,0,29.48
2017-10-12 07:10:00,m16,30.505,0,23.9
2017-10-12 07:20:00,m16,29.7,0,30.505
2017-10-12 07:30:00,m16,30.075,0,29.7
2017-10-12 07:40:00,m16,26.7,0,30.075
2017-10-12 07:50:00,m16,29.9,0,26.7
2017-10-12 08:00:00,m16,23.9,0,29.9
2017-10-12 08:10:00,m16,30.0,0,23.9
2017-10-12 08:20:00,m16,29.91,0,30.0
2017-10-12 08:30:00,m16,24.1,0,29.91
2017-10-12 08:40:00,m16,29.99,0,24.1
2017-10-12 08:50:00,m16,29.715,0,29.99
2017-10-12 09:00:00,m16,28.733333333,0,29.715
2017-10-12 09:10:00,m16,32.383333333,0,28.733333333
2017-10-12 09:20:00,m16,30.4,0,32.383333333
2017-10-12 09:30:00,m16,26.1,0,30.4
2017-10-12 09:40:00,m16,25.9,0,26.1
2017-10-12 09:50:00,m16,22.276666667,0,25.9
2017-10-12 10:00:00,m16,14.733333333,0,22.276666667
2017-10-12 10:10:00,m16,14.6,0,14.733333333
2017-10-12 10:20:00,m16,19.52,0,14.6
2017-10-12 10:30:00,m16,21.2,0,19.52
2017-10-12 10:40:00,m16,26.473333333,0,21.2
2017-10-12 10:50:00,m16,24.578333333,0,26.473333333
2017-10-12 11:00:00,m16,25.605,0,24.578333333
2017-10-12 11:10:00,m16,25.386666667,0,25.605
2017-10-12 11:20:00,m16,26.756666667,0,25.386666667
2017-10-12 11:30:00,m16,26.015,0,26.756666667
2017-10-12 11:40:00,m16,26.6,0,26.015
2017-10-12 11:50:00,m16,25.678333333,0,26.6
2017-10-12 12:00:00,m16,26.568333333,0,25.678333333
2017-10-12 12:10:00,m16,25.766666667,0,26.568333333
2017-10-12 12:20:00,m16,25.4,0,25.766666667
2017-10-12 12:30:00,m16,26.333333333,0,25.4
2017-10-12 12:40:00,m16,22.7,0,26.333333333
2017-10-12 12:50:00,m16,23.273333333,0,22.7
2017-10-12 13:00:00,m16,23.856666667,0,23.273333333
2017-10-12 13:10:00,m16,33.693333333,0,23.856666667
2017-10-12 13:20:00,m16,27.385,0,33.693333333
2017-10-12 13:30:00,m16,31.93,0,27.385
2017-10-12 13:40:00,m16,34.605,0,31.93
2017-10-12 13:50:00,m16,29.36,0,34.605
2017-10-12 14:00:00,m16,36.075,0,29.36
2017-10-12 14:10:00,m16,34.1,0,36.075
2017-10-12 14:20:00,m16,35.01,0,34.1
2017-10-12 14:30:00,m16,24.36,0,35.01
2017-10-12 14:40:00,m16,24.9,0,24.36
2017-10-12 14:50:00,m16,24.62,0,24.9
2017-10-12 15:00:00,m16,28.085,0,24.62
2017-10-12 15:10:00,m16,27.516666667,0,28.085
2017-10-12 15:20:00,m16,22.756666667,0,27.516666667
2017-10-12 15:30:00,m16,28.4,0,22.756666667
2017-10-12 15:40:00,m16,27.458333333,0,28.4
2017-10-12 15:50:00,m16,19.0,0,27.458333333
2017-10-12 16:00:00,m16,27.296666667,0,19.0
2017-10-12 16:10:00,m16,25.65,0,27.296666667
2017-10-12 16:20:00,m16,27.123333333,0,25.65
2017-10-12 16:30:00,m16,27.71,0,27.123333333
2017-10-12 16:40:00,m16,24.9,0,27.71
2017-10-12 16:50:00,m16,26.95,0,24.9
2017-10-12 17:00:00,m16,27.99,0,26.95
2017-10-12 17:10:00,m16,21.48,0,27.99
2017-10-12 17:20:00,m16,28.58,0,21.48
2017-10-12 17:30:00,m16,27.9,0,28.58
2017-10-12 17:40:00,m16,25.553333333,0,27.9
2017-10-12 17:50:00,m16,24.995,0,25.553333333
2017-10-12 18:00:00,m16,27.8,0,24.995
2017-10-12 18:10:00,m16,27.71,0,27.8
2017-10-12 18:20:00,m16,29.6,0,27.71
2017-10-12 18:30:00,m16,20.925,0,29.6
2017-10-12 18:40:00,m16,28.2625,0,20.925
2017-10-12 18:50:00,m16,26.8,0,28.2625
2017-10-12 19:00:00,m16,27.658333333,0,26.8
2017-10-12 19:10:00,m16,27.8,0,27.658333333
2017-10-12 19:20:00,m16,29.385,0,27.8
2017-10-12 19:30:00,m16,28.12,0,29.385
2017-10-12 19:40:00,m16,27.8,0,28.12
2017-10-12 19:50:00,m16,28.82,0,27.8
2017-10-12 20:00:00,m16,28.2,0,28.82
2017-10-12 20:10:00,m16,28.08,0,28.2
2017-10-12 20:20:00,m16,28.245,0,28.08
2017-10-12 20:30:00,m16,27.966666667,0,28.245
2017-10-12 20:40:00,m16,27.56,0,27.966666667
2017-10-12 20:50:00,m16,26.98,0,27.56
2017-10-12 21:00:00,m16,21.106666667,0,26.98
2017-10-12 21:10:00,m16,24.73,0,21.106666667
2017-10-12 21:20:00,m16,24.67,0,24.73
2017-10-12 21:30:00,m16,25.153333333,0,24.67
2017-10-12 21:40:00,m16,24.7,0,25.153333333
2017-10-12 21:50:00,m16,24.7,0,24.7
2017-10-12 22:00:00,m16,25.6,0,24.7
2017-10-12 22:10:00,m16,25.138333333,0,25.6
2017-10-12 22:20:00,m16,25.9,0,25.138333333
2017-10-12 22:30:00,m16,25.083333333,0,25.9
2017-10-12 22:40:00,m16,23.91,0,25.083333333
2017-10-12 22:50:00,m16,25.94,0,23.91
2017-10-12 23:00:00,m16,25.243333333,0,25.94
2017-10-12 23:10:00,m16,24.536666667,0,25.243333333
2017-10-12 23:20:00,m16,24.05,0,24.536666667
2017-10-12 23:30:00,m16,19.85,0,24.05
2017-10-12 23:40:00,m16,20.458333333,0,19.85
2017-10-12 23:50:00,m16,20.955,0,20.458333333
2017-10-13 00:00:00,m16,20.406666667,0,20.955
2017-10-13 00:10:00,m16,21.03,0,20.406666667
2017-10-13 00:20:00,m16,19.775,0,21.03
2017-10-13 00:30:00,m16,17.926666667,0,19.775
2017-10-13 00:40:00,m16,21.83,0,17.926666667
2017-10-13 00:50:00,m16,20.466666667,0,21.83
2017-10-13 01:00:00,m16,16.45,0,20.466666667
2017-10-13 01:10:00,m16,20.4,0,16.45
2017-10-13 01:20:00,m16,21.1,0,20.4
2017-10-13 01:30:00,m16,15.073333333,0,21.1
2017-10-13 01:40:00,m16,19.8,0,15.073333333
2017-10-13 01:50:00,m16,19.921666667,0,19.8
2017-10-13 02:00:00,m16,20.06,0,19.921666667
2017-10-13 02:10:00,m16,21.94,0,20.06
2017-10-13 02:20:00,m16,17.0,0,21.94
2017-10-13 02:30:00,m16,20.66,0,17.0
2017-10-13 02:40:00,m16,21.291666667,0,20.66
2017-10-13 02:50:00,m16,20.426666667,0,21.291666667
2017-10-13 03:00:00,m16,18.186666667,0,20.426666667
2017-10-13 03:10:00,m16,22.683333333,0,18.186666667
2017-10-13 03:20:00,m16,21.03,0,22.683333333
2017-10-13 03:30:00,m16,20.973333333,0,21.03
2017-10-13 03:40:00,m16,18.043333333,0,20.973333333
2017-10-13 03:50:00,m16,17.573333333,0,18.043333333
2017-10-13 04:00:00,m16,17.69,0,17.573333333
2017-10-13 04:10:00,m16,16.9,0,17.69
2017-10-13 04:20:00,m16,17.831666667,0,16.9
2017-10-13 04:30:00,m16,16.686666667,0,17.831666667
2017-10-13 04:40:00,m16,17.025,0,16.686666667
2017-10-13 04:50:00,m16,17.373333333,0,17.025
2017-10-13 05:00:00,m16,16.9,0,17.373333333
2017-10-13 05:10:00,m16,17.703333333,0,16.9
2017-10-13 05:20:00,m16,17.233333333,0,17.703333333
2017-10-13 05:30:00,m16,17.16,0,17.233333333
2017-10-13 05:40:00,m16,17.045,0,17.16
2017-10-13 05:50:00,m16,17.4,0,17.045
2017-10-13 06:00:00,m16,17.8,0,17.4
2017-10-13 06:10:00,m16,17.16,0,17.8
2017-10-13 06:20:00,m16,17.35,0,17.16
2017-10-13 06:30:00,m16,17.2,0,17.35
2017-10-13 06:40:00,m16,17.22,0,17.2
2017-10-13 06:50:00,m16,17.07,0,17.22
2017-10-13 07:00:00,m16,16.9,0,17.07
2017-10-13 07:10:00,m16,17.08,0,16.9
2017-10-13 07:20:00,m16,16.741666667,0,17.08
2017-10-13 07:30:00,m16,16.99,0,16.741666667
2017-10-13 07:40:00,m16,16.73,0,16.99
2017-10-13 07:50:00,m16,16.246666667,0,16.73
2017-10-13 08:00:00,m16,16.7,0,16.246666667
2017-10-13 08:10:00,m16,17.473333333,0,16.7
2017-10-13 08:20:00,m16,12.741666667,0,17.473333333
2017-10-13 08:30:00,m16,16.735,0,12.741666667
2017-10-13 08:40:00,m16,16.91,0,16.735
2017-10-13 08:50:00,m16,13.92,0,16.91
2017-10-13 09:00:00,m16,17.366666667,0,13.92
2017-10-13 09:10:00,m16,17.27,0,17.366666667
2017-10-13 09:20:00,m16,15.8,0,17.27
2017-10-13 09:30:00,m16,17.13,0,15.8
2017-10-13 09:40:00,m16,17.3,0,17.13
2017-10-13 09:50:00,m16,17.166666667,0,17.3
2017-10-13 10:00:00,m16,17.546666667,0,17.166666667
2017-10-13 10:10:00,m16,17.315,0,17.546666667
2017-10-13 10:20:00,m16,10.408333333,0,17.315
2017-10-13 10:30:00,m16,8.4,0,10.408333333
2017-10-13 10:40:00,m16,8.5,0,8.4
2017-10-13 10:50:00,m16,10.333333333,0,8.5
2017-10-13 11:00:00,m16,9.1,0,10.333333333
2017-10-13 11:10:00,m16,8.9,0,9.1
2017-10-13 11:20:00,m16,9.1,0,8.9
2017-10-13 11:30:00,m16,7.8633333333,0,9.1
2017-10-13 11:40:00,m16,8.3066666667,0,7.8633333333
2017-10-13 11:50:00,m16,11.066666667,0,8.3066666667
2017-10-13 12:00:00,m16,11.31,0,11.066666667
2017-10-13 12:10:00,m16,11.0,0,11.31
2017-10-13 12:20:00,m16,10.975,0,11.0
2017-10-13 12:30:00,m16,12.6,0,10.975
2017-10-13 12:40:00,m16,11.186666667,0,12.6
2017-10-13 12:50:00,m16,11.2,0,11.186666667
2017-10-13 13:00:00,m16,11.66,0,11.2
2017-10-13 13:10:00,m16,11.806666667,0,11.66
2017-10-13 13:20:00,m16,11.756666667,0,11.806666667
